url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,phishing,domain_age,domain_entropy,is_suspicious_tld,subdomain_depth,has_A_record,has_MX_record,num_nameservers,dns_ttl,has_https,cert_age_days,days_until_expiry,is_self_signed,is_flagged_safe_browsing
30,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
69,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
200,5,11,1,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
107,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
33,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
54,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
92,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
118,2,1,6,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
135,7,0,4,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
32,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
301,17,0,0,4,1,6,1,10,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
62,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
47,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
75,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
236,4,6,7,12,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
19,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
83,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
76,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
43,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
98,7,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
39,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
189,3,1,3,5,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
221,4,0,2,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
65,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
121,3,1,2,7,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
95,2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
58,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
70,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
137,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
51,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
42,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
229,2,1,1,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
78,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
67,3,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
91,2,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
190,2,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
72,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
46,4,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
61,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
89,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
206,5,0,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
57,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
47,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
52,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
65,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
62,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
73,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
330,2,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
54,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
55,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
21,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
58,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
36,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
100,2,4,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
54,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
77,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
88,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
38,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
241,13,0,0,3,1,11,0,9,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
45,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
250,14,2,0,2,1,6,0,10,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
75,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
81,3,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
86,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
46,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
75,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
29,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
149,4,1,4,5,0,2,0,0,0,0,0,3,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
33,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
203,2,3,1,1,0,6,0,5,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
94,3,2,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
63,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
105,6,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
59,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
68,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
48,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
184,4,4,9,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
96,2,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,20,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
109,1,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
48,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
66,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
62,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
103,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
55,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
42,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
91,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
64,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
77,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
49,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
48,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
88,2,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
59,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
62,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
136,6,1,2,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
58,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
72,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
193,3,3,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
54,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
72,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
32,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
1962,1,0,0,44,0,12,0,5,0,0,0,0,0,0,0,0,28,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
71,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
108,2,1,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
76,2,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
197,6,0,1,1,0,11,0,10,0,0,0,0,0,0,0,0,4,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
44,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
69,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
64,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
42,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
100,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
49,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
28,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
69,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
45,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
33,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
44,4,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
70,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
37,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
38,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
58,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
98,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
55,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
278,5,3,4,7,0,6,0,5,1,0,0,0,0,0,0,0,9,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
89,3,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
36,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
62,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
47,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
56,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
66,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
262,14,0,0,3,1,11,1,9,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
53,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
97,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
73,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
70,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
49,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
45,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
54,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
468,2,0,0,3,0,0,43,26,0,0,0,0,0,20,0,10,78,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
35,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
78,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
37,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
32,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
71,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
94,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
64,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
69,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
61,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
111,2,0,3,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
